listing_id,address,city,state,zip,interstate
ca5e9f7f-ad38-416d-a923-c86fe97befd8,2 Sonny Perdue Dr,Garden City,GA,31408,I-95
cabfc0a1-1c23-4475-8fce-1e7f0322d438,3308 Hwy 226 S,Marion,NC,28752,I-40
cb0165c3-ad4e-448f-b5ea-7a87baef77a9,743 131st Pl,Hammond,IN,,I-65
cb44453b-2e91-403c-b840-fa0ebe9c211e,2766 US Highway 17 S,Brunswick,GA,31523,I-95
cb524d9b-af29-4607-bf18-07d0c7c13b50,4740 Jack Springs Rd,Atmore,AL,36502,I-65
cb6ce84c-cf06-40c0-bc53-41bc41c426a8,400 Pecan Park Rd,Jacksonville,FL,32218,I-95
cbd3eb31-8759-4d5b-9000-9bcd7f5dcd2f,4167 Highway 63 N,Hazen,AR,72064,I-40
cbfc290b-82f8-4be8-831a-e806bca0ab8c,3364 Dug Gap Road,Dalton,GA,30720,I-75
cc5eadd1-f22b-4a84-a1a8-7ec8f315f47a,51 Springdale Dr,Newark,DE,19711,I-95
cc5fe530-72f9-4f40-82de-bb55487a82cc,15060 US-641 S,Holladay,TN,38341,I-40
ccb0260f-c724-403d-9128-09d6a31b4fab,7422 Bonnyshire Drive,Chattanooga,TN,37416,
cd4783d1-b67c-4c09-b056-6a72f5606229,615 Watt Rd,Knoxville,TN,37922,I-75
cd771c29-16fa-499b-a89b-513470225fe0,1210 Sparta Pike,Lebanon,TN,37090,I-40
cd88c617-b2ec-4c4e-80ba-6ba6f80de3fb,1471 Old Hwy 10 E,Marion,NC,,I-40
cdeada8d-83d9-44dd-97ad-bbcbb6867252,530 John F. Kennedy Memorial Hwy,Newark,DE,19713,I-95
cdeb1524-21ed-4454-9667-4b4781f3e8fb,1624 Bear Creek Pike,Columbia,TN,38401,I-65
ce2b1d46-bc97-4dd5-8006-b3f0877740b5,13190 Deshler Rd,North Baltimore,OH,45872,I-75
cef1fa71-2479-4bb1-acda-36bd95b418b5,4035 23rd Ave SW,Naples,FL,34116,I-75
cf54cfb5-5556-4180-815e-ddeecc159719,3870 Chase St,Gary,IN,46408,I-65
cf5fc3c4-3448-41b9-8caf-01e1b02d74b9,1001 Highway 76,White House,TN,37188,I-65
cf7673fe-5039-4d46-a2f3-3e677ab4d546,1630 Richmond St,Mount Vernon,KY,40456,I-75
cfb3be42-e2e5-4e55-ba83-bcb9ab2402cf,1350 E 83rd Ave,Merrillville,IN,46410,I-65
d02cc1cc-ddec-4108-b686-69b43432bcca,3799 Colonel Rd,Richmond,KY,40475,I-75
d07bf85c-8a1e-4f99-b194-19e7307a8889,I-75 near Mile Marker 338,Ocala,FL,,I-75
d0b52ba6-cc9b-45c7-878c-ce598cbfaf24,1464 Brevard Rd,Asheville,NC,,I-40
d19be5c3-65f2-471d-9281-0cfeeaa8ceb0,4400 Peytonsville Road,Franklin,TN,37064,I-65
d243ac8c-5b16-4d91-b0be-38e63fc99da2,"2601 Verity Parkway, Suite 6",Middletown,OH,45044,I-75
d33bd5af-db05-4f0b-a829-7db826c27a96,11801 E I-40 (Galloway Rd),North Little Rock,AR,72117,I-40
d3f823ea-4432-474e-a5b1-795644e717c4,6485 Metal Dr,Fort Pierce,FL,34945,I-95
d434bf32-4491-4e98-bf73-b3902abf4f8d,4400 Peytonsville Road,Franklin,TN,37064,I-65
d4513e91-e3b9-43ab-8e65-0d7d1580773f,5937 Commonwealth Ave,Jacksonville,FL,,I-95
d4a2a4fa-6bf3-407f-a16d-eb56851d1818,I-95 near the South Carolina state line,Rowland,NC,28383,I-95
d4d6ed3b-3e72-4011-b0cc-29783bc21dd0,259 Cherry Blossom Way,Georgetown,KY,40324,I-75
d500643d-ae31-49aa-9523-81978691c7a7,1371 Bryson Road,Elkton,TN,38449,I-65
d536ca31-468a-4974-b480-dd9bfb9f264b,3948 Hodges Chapel Rd,Dunn,NC,28334,I-95
d56cff01-0dcb-4610-82aa-920d1214a828,1 Center Drive,North East,MD,21901,I-95
d58e3dbf-f1ed-4822-adf6-94841a1a7c64,9155 Highway 321 N,Lenoir City,TN,37771,
d5e2e7f0-8a6a-4a62-bb13-9e0223aba4ff,1725 13th Ave Drive NW,Hickory,NC,28601,I-40
d6097cf6-67ee-4259-bd01-c63af2c6bc0f,7800 Foundation Dr,Florence,KY,41042,I-75
d633d094-cbd4-47a2-86d1-ca8aaa96a78e,11910 Mosteller Road,Sharonville,OH,45241,I-75
d69a1ead-9d8d-4cf6-9d75-ac7d73f83183,2745 W Main St,Clarksville,AR,72830,I-40
d6bd039a-db3c-449a-a77d-a8c9d46fb7af,3400 Service Loop Rd,West Memphis,AR,72301,I-40
d71c3b0e-137c-404e-afd8-35f9caf76be8,101 Woodard Dr,Kenly,NC,27542,I-95
d7247403-1ed3-49de-83a5-af2862cdbd9f,1600 County Road 437,Good Hope,AL,35055,I-65
d7265e8b-ae0a-4d0b-84f1-de75c9f7a70d,215 AR-331 N,Russellville,AR,72802,I-40
d7669ede-a1d0-4fc9-9bd7-ab2fc25db55e,110 Fast Ln,Baxter,TN,38544,I-40
d77a0666-bf9e-43fc-a772-cd7f0f5fa821,31 Lawing Dr,Nebo,NC,28761,I-40
d77dcc99-6512-4e2a-9c39-896770572e3d,1127 Tyson Rd,Hope Hull,AL,36043,I-65
d7bc6a17-c3e3-408a-92a1-e403c30794a7,5200 Cleveland St,Merrillville,IN,46410,I-65
d7c49137-e82a-4601-8f1b-d35d8d932c3e,6364 Dixie Hwy,Bridgeport,MI,48722,I-75
d7e9da52-4a01-4b3d-9c14-86f59343ca7c,"I-75 Southbound, Mile Marker 127",Georgetown,KY,40324,I-75
d7f9bcc5-6dd2-4bc5-aa45-004414540bf2,2229 N 3rd St,Ozark,AR,72949,I-40
d806f887-5291-49e4-8e36-4e7ae97c3996,2501 Burr St,Gary,IN,46406,I-65
d80ff428-3f9d-400d-903d-a35ee8aa95ec,1311 Hwy 122 W,Hahira,GA,31632,I-75
d83e7fdb-9cca-4bd4-b333-dfdafe700a1c,923 Johnston Pkwy,Kenly,NC,27542,I-95
d875c6d8-cf43-4d30-a76f-53bed4397cb3,7150 Okeechobee Rd,Fort Pierce,FL,34945,I-95
d8c8b88a-0af7-4faf-838f-5288eef85239,"I-95 Northbound, Mile Marker 47",Fayetteville,NC,28306,I-95
d9b21d1e-9b63-4247-a604-ba390a3bc630,254 Paint Lick Rd,Berea,KY,40403,I-75
da315672-4e7f-4389-a555-4e4b7aa1d94a,7001 GA-21,Port Wentworth,GA,31407,I-95
da698161-6d20-4069-9e12-64db6fb9cf21,6830 Franklin-Lebanon Road,Franklin,OH,45005,I-75
da83466d-8e10-4c23-921e-64ac29ad5ecd,1371 Bryson Road,Elkton,TN,38449,I-65
db36c2b2-0463-4b5f-a7ca-1a30c16b18e8,612 E Vine St,Vienna,IL,62995,I-24
db5fdca8-75a2-4c30-a493-81815dfa325b,88 Robert E Cox Rd,Corbin,KY,40701,I-75
db6a28cb-0b13-4be7-81eb-29fea82fe3b5,4514 W Vienna Rd,Clio,MI,48420,I-75
db877e00-74cc-4667-b567-9cc8df78f72b,"I-40 Westbound, Mile Marker 50",Brownsville,TN,,I-40
dc42c076-4e52-4013-98b4-5a57ddc223c9,350 S Harkrider St,Conway,AR,72032,I-40
dde95330-d441-40ca-8bce-f0361edba20b,6211 County Road 59,Verbena,AL,36091,I-65
ddf043af-973d-478c-b539-d5e22cd93b5b,1250 Hamilton-Lebanon Road E,Monroe,OH,45050,I-75
de70c755-60b8-4e50-bf23-b807d3f7da97,737 W 6th St,Cincinnati,OH,45203,I-75
deb4ebbf-3a76-487f-b015-532c1f6f4d9f,13700 S US Highway 441,Lake City,FL,32025,I-75
ded68cd3-cdaa-4af2-9cbd-df5f6aaf354c,2400 E 200 N,Lafayette,IN,47905,I-65
dee17bfa-a6bf-4da0-8d48-95a9231de439,145 Richwood Rd,Walton,KY,41094,I-75
df94342a-aa2a-4c08-856b-45a042b25388,7409 Cycle Lane,Goodlettsville,TN,37072,I-65
dfc83f1a-51ce-4d8a-a0d4-15b3955ee28d,11418 Hwy 41,Ringgold,GA,30736,I-75
e004f829-8d70-4cd9-ab02-d6f481ede413,11822 Old Lexington Pike,Walton,KY,41094,I-75
e0b210c3-6279-48a6-b091-059a2aa3a3ca,980 W South Blvd,Montgomery,AL,36105,I-65
e102d6bd-874c-43d0-b9f6-c8a9dbbe4832,5501 O'Donnell Street,Baltimore,MD,21224,I-95
e151d192-88be-4548-ab2f-fd5e19590ff1,2233 N Charles G Seivers Blvd,Clinton,TN,37716,I-75
e170da26-92ff-4206-a01b-58335385109b,5099 S Mackinaw Rd,Bay City,MI,48706,I-75
e1b6e58b-5deb-4093-8574-874f4dec971c,2151 S Vandemark Rd,Sidney,OH,45365,I-75
e1c84a38-7da4-4597-ab5e-331b2e755297,100 Merchants Rd,Knoxville,TN,37912,I-75
e1e61d3d-5b8d-4a5e-b0fa-d7f4e2382ade,6595 Dixie Hwy,Bridgeport,MI,48722,I-75
e29487fb-5a70-43e2-9153-5df9b85f9b83,417 East Avenue,Athens,TN,37303,I-75
e2a3778e-f2f4-4f93-a2c0-71d545e5b514,29939 State Road 52,San Antonio,FL,33576,I-75
e2aee5e7-1139-4566-a012-aa2ab3dc8453,427 East Main St,Beaverdam,OH,45808,I-75
e2d59ea7-f110-4411-809a-0cbce128191e,10401 NC-903,Halifax,NC,27839,I-95
e3e4eafb-c380-443e-b595-de2d3e0d3a9b,15559 Highway 13 S,Hurricane Mills,TN,37078,I-40
e45cdd5c-1081-4859-b540-5a800714c6f9,7661 Assateague Drive,Jessup,MD,20794,I-95
e5b8447a-f9cd-4f17-a967-5531916edd12,5335 Heatherdowns Blvd,Toledo,OH,43614,I-75
e5c73805-b895-443e-ad46-5b33992106d6,7300 Okeechobee Rd,Fort Pierce,FL,34945,I-95
e5d31239-bc34-4fc5-8cdd-8446053077a2,1127 Tyson Rd,Hope Hull,AL,36043,I-65
e5ee80df-6db5-453b-af75-f692371686dc,1657 N US Highway 1,Ormond Beach,FL,32174,I-95
e602551b-092f-4d03-9417-03c6196ca4eb,2971 Highway 48 S,Dickson,TN,37055,I-40
e658a6a0-f52b-417f-8d24-7fc5fe4b8458,1210 Sparta Pike,Lebanon,TN,37090,I-40
e69bfd6f-502b-4f31-a470-be6d117a4e52,5800 Bayshore Rd,North Fort Myers,FL,33917,I-75
e780ec0a-3a95-42b8-b7bd-eca1cadf2a72,1111 S Jefferson Ave,Cookeville,TN,38506,I-40
e78ba483-5cf5-492c-9e4d-39186230b9a4,1624 Bear Creek Pike,Columbia,TN,38401,I-65
e7edb2b3-ca16-40d5-b412-7435c59bd132,I-75 Northbound near mile marker 80,Piqua,OH,,I-75
e806b433-adca-47ef-a552-5a19b5070417,8725 N Wilderness Rd,Mount Vernon,KY,40456,I-75
e808cd20-757a-42c2-b9ed-fbf02e964b3e,5407 N Middlebrook Pike,Knoxville,TN,37921,
e862ec83-1ad2-4128-90dd-2cb529a71c79,1001 Highway 76,White House,TN,37188,I-65
e8bfa090-96d9-4462-99e7-72f277dce27b,150 Long Hollow Pike,Goodlettsville,TN,37072,I-65
e945424b-b704-4e3e-9eaa-0ed1ba82fb98,2101 N Main St,Brinkley,AR,72021,I-40
e9a4dbbb-9015-4850-91ec-28fbad53f841,"I-40 East/I-75 North near mile marker 372 (I-40 mileposts), on the I-40/I-75 concurrency",Knoxville,TN,,I-75
ea438e19-dcd1-402a-a424-e243df58e1c6,1651 Everett Rd,Knoxville,TN,37932,I-75
ea77b1ed-08aa-424a-a08f-dd7928387ad7,6032 Hagman Rd,Toledo,OH,43612,I-75
ea898a34-0781-4a97-8711-9930f4c0db53,4281 US 221,Marion,NC,28752,I-40
ea928447-ab0f-46a4-9d40-916a91f2ffa2,11801 E I-40,North Little Rock,AR,72117,I-40
ea9dc82f-67a9-4e54-b0b9-10a0ebe33359,224 Daniel Payne Dr,Birmingham,AL,35207,I-65
eb21f83a-5ec0-4447-b261-6ecb564187c7,1600 N Hwy 95,Morrilton,AR,72110,I-40
eb261064-e951-42c9-ba90-7f874986f354,10080 N US 31,Taylorsville,IN,47201,I-65
eb48d156-9ad9-4fa3-b8eb-cfc7b29a49a4,6364 Dixie Hwy,Bridgeport,MI,48722,I-75
eb5cb560-c5f7-466b-89b0-4fb84dbf8ff5,1800 Princeton-Kenly Rd,Kenly,NC,27542,I-95
eb77e44b-05c1-4702-9dd2-d5be551ca482,1014 Barnes Mill Rd,Richmond,KY,,I-75
eb9c78fe-c2af-4ceb-9cdd-7ec1ee2993ce,15545 NW 122nd Ave,Hialeah Gardens,FL,33018,I-75
ebb8ad22-3283-4fc6-9918-66a8ef8ef9dd,13306 St John Church Rd,Stony Creek,VA,23882,I-95
ebeeef84-4ab8-478a-a46a-3e07a9b29ff3,8390 Washington Boulevard,Jessup,MD,20794,I-95
ec267e71-3e9b-4f00-8b8a-40024bcc6010,"15 Turnpike Drive (I-95 SB), John F. Kennedy Memorial Highway",Perryville,MD,21903,I-95
ec42dd30-c4fc-415f-9b7e-c4627f74bae6,722 Watt Rd,Knoxville,TN,37934,I-75
ed11b1c5-d80c-4ffb-9d0a-f1fa26089b44,217 Lisa Dr B,New Castle,DE,19720,I-95
ed738afc-075b-4843-8a9c-519adbdb102a,9101 W Okeechobee Rd,Hialeah Gardens,FL,33016,I-75
ed7cf6d6-954e-4e3b-8717-b50637452c5a,14774 LaPlaisance Rd,Monroe,MI,48161,I-75
ee07dd11-b979-45e2-90a1-9ba14254ba28,I-95 North near milepost 40,Carson,VA,23830,I-95
ee131041-98e4-4917-a09b-dcdca1d5ed0c,1415 3rd St NE,Ruskin,FL,33570,I-75
ee270529-dc8c-4671-85ee-83a351b95338,259 Cherry Blossom Way,Georgetown,KY,40324,I-75
ee7f6f07-8fff-46dd-9e26-f10766f115a1,13670 E Oglethorpe Hwy,Midway,GA,31320,I-95
eec1d852-2b50-47f7-a59e-b1238f1ace2d,7777 Burlington Pike,Florence,KY,41042,I-75
efa068e0-042c-4242-a821-08949d2486c2,3501 S 500 E,Whitestown,IN,46075,I-65
efbad094-7467-424f-9228-acbf39f3a599,79 Blackburn Lane,Dry Ridge,KY,41035,I-75
efd90b77-aa20-461b-95ef-73c6ad153da2,5218 17th St E,Ellenton,FL,34222,I-75
effb0793-cbed-44f7-b05c-3645ccfdda21,3475 E Washington Rd,Saginaw,MI,48601,I-75
f0129700-18d1-49cf-b92f-0be14a549686,2990 US Hwy 17 S,Brunswick,GA,31523,I-95
f0783c4c-568f-4ed0-8ee8-baec2257dab1,21055 West Rd,Woodhaven,MI,48183,I-75
f0d5921a-b53e-482e-941c-3fab7398e0aa,360 Triangle Dr,Sellersburg,IN,47172,I-65
f12efc5b-1023-449c-b0b6-5b4df2dbadb1,2488 Oregon Rd,Northwood,OH,43619,I-75
f170989d-6c5b-4de2-b71e-ca56877a43b9,3150 Grant St,Gary,IN,46408,I-65
f18a5587-4631-4b0c-83a2-55d6c12ad078,15559 Highway 13 S,Hurricane Mills,TN,37078,I-40
f1a4bce4-28a4-4400-a2cb-427d53dd0019,1360 Pleasant Hill Rd,Nashville,TN,37214,I-40
f1d1bc65-60ea-43df-87b4-266985431b30,4600 Fulton Industrial Blvd SW,Atlanta,GA,30336,
f1d25ee7-b8a2-467e-b842-07a3eb6be1f9,7521 Alma Hwy,Alma,AR,72921,I-40
f1e6af7b-d118-4bae-b8f0-5211efc8131e,7401 Assateague Drive,Jessup,MD,20794,I-95
f20905b6-dec3-4b03-aef7-e9f025d1b2c8,1615 E Main St,Greenwood,IN,46143,I-65
f2566159-665a-4205-929d-7352a3c1f402,100 N Kings Hwy,Fort Pierce,FL,34945,I-95
f273ca26-a9bf-42d4-b450-51abc0aee2fd,300 S Arkansas Ave,Russellville,AR,72801,I-40
f2782741-1f25-47b4-b1e0-c5cdedcf20d8,3821 S Arkansas Ave,Russellville,AR,,I-40
f2ac5cd7-c4cf-453e-b699-b51334f66e29,2510 Burr St,Gary,IN,46406,I-65
f2dae8e2-4d62-4f12-8765-1d93c1a03f6c,1180 Malabar Rd SE,Palm Bay,FL,,I-95
f31f9d24-b631-4513-869b-d943b30882d3,200 S Kings Hwy,Fort Pierce,FL,34945,I-95
f35c37d4-6118-40c1-8380-1edf8e79777d,1400 Elkton Road,Elkton,MD,21921,I-95
f37bfd46-6973-4cb1-bbb9-4990d6125418,4550 Iron Works Pike,Lexington,KY,40511,I-75
f393fa83-15a7-4d7c-9f98-4440c77db4c8,420 Matzinger Rd,Toledo,OH,43612,I-75
f3c0bc13-9e53-4196-b049-258e92e71544,2971 Highway 48 S,Dickson,TN,37055,I-40
f4089b87-a23d-4210-bb67-5485d5a6447d,"I-95 Southbound, Mile Marker 154",Dumfries,VA,22025,I-95
f425a11a-845c-4f88-81d6-d805ee8ee0e7,151 Wagner Rd,Petersburg,VA,23805,I-95
f430a4a3-e695-4f4d-b6ef-9119ec9f66fa,4300 Petro Rd,West Memphis,AR,72301,I-40
f43b9f5a-d148-4094-b93f-53b27d80ac5f,5800 Nelson A Miles Pkwy,Grayling,MI,49738,I-75
f4520840-396d-40f7-9df7-6bf8708e0997,102 Triport Cir,Georgetown,KY,40324,I-75
f4967041-7344-4787-9573-c5c7bdf7e538,3303 W Fifth St,Lumberton,NC,28358,I-95
f4a45b66-b93f-4bd1-b87c-c78b92510cc3,3703 Mountain Valley Road,Priceville,AL,35603,I-65
f53939a7-5718-4d0b-b511-3ab367de0fa7,704 E Service Rd N,West Memphis,AR,72303,I-40
f594401c-0ec8-4dc1-be86-5d3f54438e64,13106 Interstate 75,White Springs,FL,32096,I-75
f5df54e7-201d-46d2-8b7b-9127d43ac8c5,2245 Frankfort Ct,Lexington,KY,,I-75
f637c363-ed64-4c52-be7c-3bf5b7a32a90,1200 Whitaker Rd,Newark,DE,19702,I-95
f6404302-7971-4884-8f37-82f098913d65,1058 Deep Springs Rd,Dandridge,TN,37725,I-40
f6502eed-0e6a-40c4-a5df-d5a0068ef809,4155 S Indianapolis Rd,Whitestown,IN,46075,I-65
f65fd2ef-14d5-456f-a937-bbf3750c87b9,31 Heather Lane,Perryville,MD,21903,I-95
f68a555f-f314-4506-91bc-db780f009c31,175 Northwoods Blvd,Vandalia,OH,45377,I-75
f77f6c23-384f-4f64-af4d-2b73d30dbfbb,900 Tyson Rd,Hope Hull,AL,36043,I-65
f7863403-1639-472e-b903-9988f0e87e7d,1306 E Mammoth St,Hazen,AR,72064,I-40
f7f69a6a-d032-46ee-9ce6-52796f556a07,18011 Colorado St,Hebron,IN,46341,I-65
f89415ea-400b-4f6a-954b-7e920013cf4a,2005 North St,Ashburn,GA,31714,I-75
f91d1114-a109-48b5-9b5e-1aa96591f8ae,113 Motel Dr,Saint George,SC,29477,I-95
f92acc99-4e8c-4f4a-9eb4-3953a57aae4f,153 Wiggins Rd,Candler,NC,28715,I-40
f972d0f0-b603-4694-824f-36718afa596b,1639 County Road 437,Cullman,AL,35055,I-65
f97ef111-f094-422a-bc61-7362a0a27d26,1800 Princeton-Kenly Rd,Kenly,NC,27542,I-95
f9f1eb0f-d38e-413b-9bae-aba854b9cd7d,1733 Fulton Road,Fultondale,AL,35068,I-65
fa49ec43-3e91-412d-bb7f-74b00fe90df0,119 N Riverside Dr,Memphis,TN,38103,I-40
fa5e1712-b8ee-42f1-b771-e2144afa0fac,101 Flat Creek Rd,Black Mountain,NC,28711,I-40
fa924e2a-0ffe-418f-851f-2f784856e91d,2715 W Lucas St,Florence,SC,29501,I-95
faa5e68a-557a-4258-bcee-90397f126864,21505 S I-65,Henryville,IN,47126,I-65
fb63b914-2ebc-4212-8542-f84fc81b0e19,1001 Highway 76,White House,TN,37188,I-65
fb6a3d1d-098f-4dc5-92cb-f5c128c1edc8,2449 Genesis Rd,Crossville,TN,38571,I-40
fb8d0e91-7e7c-4302-a44f-dfe3d998bdc8,13109 Hwy 251,Darien,GA,31305,I-95
fb8eb46d-b871-4344-9cd6-5843638e7648,420 East Main Street,Beaverdam,OH,45808,I-75
fbba2a2b-9070-4943-9256-60b01d953f51,2615 W C-48,Bushnell,FL,33513,I-75
fbdfb874-d81b-428b-9a4f-16a1d8d85935,2707 S Arkansas Ave,Russellville,AR,72802,I-40
fc04797c-a678-4c56-b78a-0b8b8ec49cc1,8201 20th St,Vero Beach,FL,32966,I-95
fcd1a075-899a-4873-b325-f0d767d3d03f,303 Burkemont Ave,Morganton,NC,28655,I-40
fdc35482-6e2a-44a5-8d70-e976883b9f25,225 Belle Hill Road,Elkton,MD,21921,I-95
fe637d31-d4dc-4482-9e3c-2b196a38335c,"I-95 Northbound, Mile Marker 108",Ladysmith,VA,22501,I-95
fe6917b6-5da4-42db-a6ab-e533a1101e62,7791 NW 47th Ave,Ocala,FL,34482,I-75
fed4a341-e7ca-4020-b95e-11a589f9d537,1450 Capitol Trail #13,Newark,DE,19711,I-95
fef1dd1a-90de-48ea-b494-e652fbb84715,635 Shepherd Drive,Cincinnati,OH,45215,I-75
ff0a084a-5dae-4a65-a4a8-f9bca9531384,4032 W Highway 326,Ocala,FL,34482,I-75
ff14e2af-f0a7-4e65-a341-c15aab36fe6e,1503 Avco Blvd,Sellersburg,IN,47172,I-65
ff19357b-eb93-4483-9e4e-ebb40e07fe36,7401 Assateague Drive,Jessup,MD,20794,I-95
ff8e8a78-c506-47cd-a3bf-26f34324389e,545 Industrial Blvd,Conway,AR,72032,I-40
