listing_id,business_name,category,address,city,state,zip,current_latitude,current_longitude,proposed_latitude,proposed_longitude,confidence,source_url,verification_notes,action
d243ac8c-5b16-4d91-b0be-38e63fc99da2,Truck Parking Club - 2601 Verity Pkwy (Middletown),parking,"2601 Verity Parkway, Suite 6",Middletown,OH,45044,,,39.528905,-84.378620,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 2601 Verity Parkway, Middletown, OH 45044; matched: 2601 N VERITY PKWY, MIDDLETOWN, OH, 45042",ready
d3f823ea-4432-474e-a5b1-795644e717c4,Days Inn & Suites by Wyndham Fort Pierce I-95,hotels-truck-parking,6485 Metal Dr,Fort Pierce,FL,34945,,,27.412074,-80.390959,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 6485 Metal Dr, Fort Pierce, FL 34945; matched: 6485 METAL DR, FORT PIERCE, FL, 34945",ready
d434bf32-4491-4e98-bf73-b3902abf4f8d,CAT Scale - TA Franklin #157,cat-scales,4400 Peytonsville Road,Franklin,TN,37064,,,35.858963,-86.826230,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 4400 Peytonsville Road, Franklin, TN 37064; matched: 4400 PEYTONSVILLE RD, FRANKLIN, TN, 37064",ready
d4513e91-e3b9-43ab-8e65-0d7d1580773f,Southern Tire & Fleet Service,tire-repair,5937 Commonwealth Ave,Jacksonville,FL,,,,30.335843,-81.749336,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 5937 Commonwealth Ave, Jacksonville, FL; matched: 5937 COMMONWEALTH AVE, JACKSONVILLE, FL, 32254",ready
d4d6ed3b-3e72-4011-b0cc-29783bc21dd0,Pilot Travel Center #47,truck-stops,259 Cherry Blossom Way,Georgetown,KY,40324,,,38.276936,-84.559682,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 259 Cherry Blossom Way, Georgetown, KY 40324; matched: 259 CHERRY BLOSSOM WAY, GEORGETOWN, KY, 40324",ready
d500643d-ae31-49aa-9523-81978691c7a7,Shady Lawn Truck Stop,truck-stops,1371 Bryson Road,Elkton,TN,38449,,,35.083329,-86.881838,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1371 Bryson Road, Elkton, TN 38449; matched: 1371 BRYSON RD, ARDMORE, TN, 38449",ready
d536ca31-468a-4974-b480-dd9bfb9f264b,CAT Scale at Love's Dunn,cat-scales,3948 Hodges Chapel Rd,Dunn,NC,28334,,,35.339591,-78.556245,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 3948 Hodges Chapel Rd, Dunn, NC 28334; matched: 3948 HODGES CHAPEL RD, DUNN, NC, 28334",ready
d56cff01-0dcb-4610-82aa-920d1214a828,Flying J Travel Center #784,truck-stops,1 Center Drive,North East,MD,21901,,,39.624763,-75.948210,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1 Center Drive, North East, MD 21901; matched: 1 CENTER DR, NORTH EAST, MD, 21901",ready
d58e3dbf-f1ed-4822-adf6-94841a1a7c64,Love's Travel Stop #480,truck-stops,9155 Highway 321 N,Lenoir City,TN,37771,,,35.869485,-84.324961,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 9155 Highway 321 N, Lenoir City, TN 37771; matched: 9155 HWY 321 N, LENOIR CITY, TN, 37771",ready
d5e2e7f0-8a6a-4a62-bb13-9e0223aba4ff,Days Inn & Suites by Wyndham Hickory,hotels-truck-parking,1725 13th Ave Drive NW,Hickory,NC,28601,,,35.749625,-81.368862,medium,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1725 13th Ave Drive NW, Hickory, NC 28601; matched: 1725 13TH AVENUE DR NW, HICKORY, NC, 28601",manual-review
d6097cf6-67ee-4259-bd01-c63af2c6bc0f,Highway Transport Chemical Tank Wash,truck-washes,7800 Foundation Dr,Florence,KY,41042,,,38.983648,-84.595308,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 7800 Foundation Dr, Florence, KY 41042; matched: 7800 FOUNDATION DR, FLORENCE, KY, 41042",ready
d633d094-cbd4-47a2-86d1-ca8aaa96a78e,TNT Services Truck Wash,truck-washes,11910 Mosteller Road,Sharonville,OH,45241,,,39.291518,-84.428682,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 11910 Mosteller Road, Sharonville, OH 45241; matched: 11910 MOSTELLER RD, SHARONVILLE, OH, 45241",ready
d69a1ead-9d8d-4cf6-9d75-ac7d73f83183,Exxon Tiger Mart / Truck Center,truck-stops,2745 W Main St,Clarksville,AR,72830,,,35.462100,-93.524854,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 2745 W Main St, Clarksville, AR 72830; matched: 2745 W MAIN ST, CLARKSVILLE, AR, 72830",ready
d71c3b0e-137c-404e-afd8-35f9caf76be8,Love's Speedco #930,tire-repair,101 Woodard Dr,Kenly,NC,27542,,,35.581924,-78.149083,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 101 Woodard Dr, Kenly, NC 27542; matched: 101 WOODARD DR, KENLY, NC, 27542",ready
d7247403-1ed3-49de-83a5-af2862cdbd9f,Pilot Travel Center #1550 (Good Hope),truck-stops,1600 County Road 437,Good Hope,AL,35055,,,34.116398,-86.863112,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1600 County Road 437, Good Hope, AL 35055; matched: 1600 CO RD 437, GOOD HOPE, AL, 35055",ready
d7265e8b-ae0a-4d0b-84f1-de75c9f7a70d,Pilot Travel Center #430,truck-stops,215 AR-331 N,Russellville,AR,72802,,,35.279647,-93.093691,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 215 AR-331 N, Russellville, AR 72802; matched: 215 STATE HWY 331, RUSSELLVILLE, AR, 72802",ready
d77a0666-bf9e-43fc-a772-cd7f0f5fa821,Nebo Truck Stop,truck-stops,31 Lawing Dr,Nebo,NC,28761,,,35.686006,-81.911891,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 31 Lawing Dr, Nebo, NC 28761; matched: 31 LAWING DR, NEBO, NC, 28761",ready
d77dcc99-6512-4e2a-9c39-896770572e3d,"Love's Truck Care — Love's Travel Stop #718, Hope Hull",roadside-service,1127 Tyson Rd,Hope Hull,AL,36043,,,32.195483,-86.416463,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1127 Tyson Rd, Hope Hull, AL 36043; matched: 1127 TYSON RD, HOPE HULL, AL, 36043",ready
d7bc6a17-c3e3-408a-92a1-e403c30794a7,Truck & Trailer Parking - 5200 Cleveland St (Merrillville),parking,5200 Cleveland St,Merrillville,IN,46410,,,41.523973,-87.360456,medium,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 5200 Cleveland St, Merrillville, IN 46410; matched: 5200 CLEVELAND ST, MERRILLVILLE, IN, 46410",manual-review
d7c49137-e82a-4601-8f1b-d35d8d932c3e,"CAT Scale — TA Saginaw #198, Bridgeport",cat-scales,6364 Dixie Hwy,Bridgeport,MI,48722,,,43.352606,-83.868821,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 6364 Dixie Hwy, Bridgeport, MI 48722; matched: 6364 DIXIE HWY, BRIDGEPORT, MI, 48722",ready
d806f887-5291-49e4-8e36-4e7ae97c3996,Pilot Travel Center #271 (Burr Street),truck-stops,2501 Burr St,Gary,IN,46406,,,41.573451,-87.403376,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 2501 Burr St, Gary, IN 46406; matched: 2501 BURR ST, GARY, IN, 46406",ready
d80ff428-3f9d-400d-903d-a35ee8aa95ec,Big Foot Travel Center,truck-stops,1311 Hwy 122 W,Hahira,GA,31632,,,30.992654,-83.389739,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1311 Hwy 122 W, Hahira, GA 31632; matched: 1311 STATE RTE 122, HAHIRA, GA, 31632",ready
d83e7fdb-9cca-4bd4-b333-dfdafe700a1c,CAT Scale at Kenly 95,cat-scales,923 Johnston Pkwy,Kenly,NC,27542,,,35.581360,-78.146582,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 923 Johnston Pkwy, Kenly, NC 27542; matched: 923 JOHNSTON PKWY, KENLY, NC, 27542",ready
d875c6d8-cf43-4d30-a76f-53bed4397cb3,Love's Travel Stop #415,truck-stops,7150 Okeechobee Rd,Fort Pierce,FL,34945,,,27.413135,-80.397626,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 7150 Okeechobee Rd, Fort Pierce, FL 34945; matched: 7150 OKEECHOBEE RD, FORT PIERCE, FL, 34945",ready
d9b21d1e-9b63-4247-a604-ba390a3bc630,Econo Lodge Berea,hotels-truck-parking,254 Paint Lick Rd,Berea,KY,40403,,,37.568960,-84.318150,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 254 Paint Lick Rd, Berea, KY 40403; matched: 254 PAINT LICK RD, BEREA, KY, 40403",ready
da83466d-8e10-4c23-921e-64ac29ad5ecd,Shady Lawn Truck Stop Tire & Repair,tire-repair,1371 Bryson Road,Elkton,TN,38449,,,35.083329,-86.881838,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1371 Bryson Road, Elkton, TN 38449; matched: 1371 BRYSON RD, ARDMORE, TN, 38449",ready
db36c2b2-0463-4b5f-a7ca-1a30c16b18e8,BP Vienna (E Vine St),truck-stops,612 E Vine St,Vienna,IL,62995,,,37.415419,-88.891548,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 612 E Vine St, Vienna, IL 62995; matched: 612 E VINE ST, VIENNA, IL, 62995",ready
db5fdca8-75a2-4c30-a493-81815dfa325b,Bill Morgan Tire Company,roadside-service,88 Robert E Cox Rd,Corbin,KY,40701,,,36.982631,-84.092500,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 88 Robert E Cox Rd, Corbin, KY 40701; matched: 88 ROBERT E COX RD, CORBIN, KY, 40701",ready
db6a28cb-0b13-4be7-81eb-29fea82fe3b5,Conlee Travel Center - Clio,truck-stops,4514 W Vienna Rd,Clio,MI,48420,,,43.177483,-83.772896,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 4514 W Vienna Rd, Clio, MI 48420; matched: 4514 W VIENNA RD, CLIO, MI, 48420",ready
dc42c076-4e52-4013-98b4-5a57ddc223c9,Hendricks Truck & Trailer Parking,parking,350 S Harkrider St,Conway,AR,72032,,,35.074058,-92.433166,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 350 S Harkrider St, Conway, AR 72032; matched: 350 S HARKRIDER ST, CONWAY, AR, 72032",ready
dde95330-d441-40ca-8bce-f0361edba20b,Texaco / Shop N Fill (Verbena),truck-stops,6211 County Road 59,Verbena,AL,36091,,,32.740021,-86.539912,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 6211 County Road 59, Verbena, AL 36091; matched: 6211 CO RD 59, VERBENA, AL, 36091",ready
de70c755-60b8-4e50-bf23-b807d3f7da97,"Truck Parking Club - 737 W 6th St (Cincinnati, bobtail/box only)",parking,737 W 6th St,Cincinnati,OH,45203,,,39.100143,-84.528309,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 737 W 6th St, Cincinnati, OH 45203; matched: 737 W 6TH ST, CINCINNATI, OH, 45203",ready
deb4ebbf-3a76-487f-b015-532c1f6f4d9f,"CAT Scale — Love's Travel Stop #724, Lake City",cat-scales,13700 S US Highway 441,Lake City,FL,32025,,,30.003718,-82.597422,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 13700 S US Highway 441, Lake City, FL 32025; matched: 13700 S US HWY 441, LAKE CITY, FL, 32025",ready
dee17bfa-a6bf-4da0-8d48-95a9231de439,TA Walton,truck-stops,145 Richwood Rd,Walton,KY,41094,,,38.917936,-84.626667,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 145 Richwood Rd, Walton, KY 41094; matched: 145 RICHWOOD RD, WALTON, KY, 41094",ready
df94342a-aa2a-4c08-856b-45a042b25388,Park City Truck Park (Truck Parking Club),parking,7409 Cycle Lane,Goodlettsville,TN,37072,,,36.413524,-86.710500,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 7409 Cycle Lane, Goodlettsville, TN 37072; matched: 7409 CYCLE LN, GOODLETTSVILLE, TN, 37072",ready
e004f829-8d70-4cd9-ab02-d6f481ede413,T3 Truck Trailer & Tire Service,tire-repair,11822 Old Lexington Pike,Walton,KY,41094,,,38.900526,-84.610960,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 11822 Old Lexington Pike, Walton, KY 41094; matched: 11822 OLD LEXINGTON PIKE, WALTON, KY, 41094",ready
e102d6bd-874c-43d0-b9f6-c8a9dbbe4832,TA Baltimore #216,truck-stops,5501 O'Donnell Street,Baltimore,MD,21224,,,39.281166,-76.549108,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 5501 O'Donnell Street, Baltimore, MD 21224; matched: 5501 ODONNELL ST, BALTIMORE, MD, 21224",ready
e151d192-88be-4548-ab2f-fd5e19590ff1,Kwik Fuel Center (Lee's Travel Center),truck-stops,2233 N Charles G Seivers Blvd,Clinton,TN,37716,,,36.163932,-84.086201,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 2233 N Charles G Seivers Blvd, Clinton, TN 37716; matched: 2233 N CHARLES G SEIVERS BLVD, CLINTON, TN, 37716",ready
e170da26-92ff-4206-a01b-58335385109b,Fast Pax Food Store (Bay City),truck-stops,5099 S Mackinaw Rd,Bay City,MI,48706,,,43.593074,-83.992318,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 5099 S Mackinaw Rd, Bay City, MI 48706; matched: 5099 S MACKINAW RD, BAY CITY, MI, 48706",ready
e1b6e58b-5deb-4093-8574-874f4dec971c,Wayne Truck & Trailer (Sidney),roadside-service,2151 S Vandemark Rd,Sidney,OH,45365,,,40.252857,-84.187453,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 2151 S Vandemark Rd, Sidney, OH 45365; matched: 2151 S VANDEMARK RD, SIDNEY, OH, 45365",ready
e1c84a38-7da4-4597-ab5e-331b2e755297,Pilot Travel Center #187,truck-stops,100 Merchants Rd,Knoxville,TN,37912,,,36.011300,-83.970120,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 100 Merchants Rd, Knoxville, TN 37912; matched: 100 MERCHANTS DR, KNOXVILLE, TN, 37912",ready
e1e61d3d-5b8d-4a5e-b0fa-d7f4e2382ade,Speedway #8723,truck-stops,6595 Dixie Hwy,Bridgeport,MI,48722,,,43.348739,-83.860364,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 6595 Dixie Hwy, Bridgeport, MI 48722; matched: 6595 DIXIE HWY, BRIDGEPORT, MI, 48722",ready
e29487fb-5a70-43e2-9153-5df9b85f9b83,Truck Parking Club - R.C. Transport LLC (Athens),parking,417 East Avenue,Athens,TN,37303,,,35.469758,-84.602551,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 417 East Avenue, Athens, TN 37303; matched: 417 EAST AVE, ATHENS, TN, 37303",ready
e2a3778e-f2f4-4f93-a2c0-71d545e5b514,Blue Beacon Truck Wash of Dade City,truck-washes,29939 State Road 52,San Antonio,FL,33576,,,28.325577,-82.321997,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 29939 State Road 52, San Antonio, FL 33576; matched: 29939 STATE RD 52, SAN ANTONIO, FL, 33576",ready
e2aee5e7-1139-4566-a012-aa2ab3dc8453,"CAT Scale — Pilot Travel Center #457, Beaverdam",cat-scales,427 East Main St,Beaverdam,OH,45808,,,40.833175,-83.965574,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 427 East Main St, Beaverdam, OH 45808; matched: 427 E MAIN ST, BEAVERDAM, OH, 45808",ready
e2d59ea7-f110-4411-809a-0cbce128191e,Oasis Travel Center (Lakewood Landing),truck-stops,10401 NC-903,Halifax,NC,27839,,,36.365419,-77.675306,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 10401 NC-903, Halifax, NC 27839; matched: 10401 STATE HWY 903, HALIFAX, NC, 27839",ready
e3e4eafb-c380-443e-b595-de2d3e0d3a9b,Southern Tire Mart at Pilot #330,tire-repair,15559 Highway 13 S,Hurricane Mills,TN,37078,,,35.882573,-87.800050,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 15559 Highway 13 S, Hurricane Mills, TN 37078; matched: 15559 HWY 13 S, HURRICANE MILLS, TN, 37078",ready
e45cdd5c-1081-4859-b540-5a800714c6f9,"Columbia Fleet Service, Inc.",roadside-service,7661 Assateague Drive,Jessup,MD,20794,,,39.161451,-76.781970,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 7661 Assateague Drive, Jessup, MD 20794; matched: 7661 ASSATEAGUE DR, JESSUP, MD, 20794",ready
e5b8447a-f9cd-4f17-a967-5531916edd12,Motel 6 Toledo,hotels-truck-parking,5335 Heatherdowns Blvd,Toledo,OH,43614,,,41.594587,-83.668441,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 5335 Heatherdowns Blvd, Toledo, OH 43614; matched: 5335 HEATHERDOWNS BLVD, TOLEDO, OH, 43614",ready
e5d31239-bc34-4fc5-8cdd-8446053077a2,"CAT Scale — Love's Travel Stop #718, Hope Hull",cat-scales,1127 Tyson Rd,Hope Hull,AL,36043,,,32.195483,-86.416463,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1127 Tyson Rd, Hope Hull, AL 36043; matched: 1127 TYSON RD, HOPE HULL, AL, 36043",ready
e5ee80df-6db5-453b-af75-f692371686dc,CAT Scale at Love's Ormond Beach,cat-scales,1657 N US Highway 1,Ormond Beach,FL,32174,,,29.338628,-81.134636,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1657 N US Highway 1, Ormond Beach, FL 32174; matched: 1657 US HWY 1, ORMOND BEACH, FL, 32174",ready
e602551b-092f-4d03-9417-03c6196ca4eb,Love's Travel Stop #369,truck-stops,2971 Highway 48 S,Dickson,TN,37055,,,35.990800,-87.488846,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 2971 Highway 48 S, Dickson, TN 37055; matched: 2971 STATE RTE 48 S, DICKSON, TN, 37055",ready
e658a6a0-f52b-417f-8d24-7fc5fe4b8458,Uncle Pete's Truck Wash,truck-washes,1210 Sparta Pike,Lebanon,TN,37090,,,36.185186,-86.266894,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1210 Sparta Pike, Lebanon, TN 37090; matched: 1210 SPARTA PIKE, LEBANON, TN, 37090",ready
e69bfd6f-502b-4f31-a470-be6d117a4e52,Big Ass Truck Wash - North Fort Myers,truck-washes,5800 Bayshore Rd,North Fort Myers,FL,33917,,,26.690008,-81.861715,medium,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 5800 Bayshore Rd, North Fort Myers, FL 33917; matched: 5800 BAYSHORE RD, NORTH FORT MYERS, FL, 33917",manual-review
e780ec0a-3a95-42b8-b7bd-eca1cadf2a72,ONE9 Travel Center (Pilot #265),truck-stops,1111 S Jefferson Ave,Cookeville,TN,38506,,,36.133534,-85.503731,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1111 S Jefferson Ave, Cookeville, TN 38506; matched: 1111 S JEFFERSON AVE, COOKEVILLE, TN, 38506",ready
e78ba483-5cf5-492c-9e4d-39186230b9a4,"CAT Scale — Love's Travel Stop #346, Columbia",cat-scales,1624 Bear Creek Pike,Columbia,TN,38401,,,35.644335,-86.885993,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1624 Bear Creek Pike, Columbia, TN 38401; matched: 1624 BEAR CREEK PIKE, COLUMBIA, TN, 38401",ready
e806b433-adca-47ef-a552-5a19b5070417,Thorough Truck & Barger Towing (Thoroughtruck Truck Repair and Towing),roadside-service,8725 N Wilderness Rd,Mount Vernon,KY,40456,,,37.468409,-84.332633,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 8725 N Wilderness Rd, Mount Vernon, KY 40456; matched: 8725 N WILDERNESS RD, MOUNT VERNON, KY, 40456",ready
e808cd20-757a-42c2-b9ed-fbf02e964b3e,Best-One Tire of Knoxville,tire-repair,5407 N Middlebrook Pike,Knoxville,TN,37921,,,35.956978,-84.004029,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 5407 N Middlebrook Pike, Knoxville, TN 37921; matched: 5407 N MIDDLEBROOK PIKE, KNOXVILLE, TN, 37921",ready
e862ec83-1ad2-4128-90dd-2cb529a71c79,Love's Travel Stop #629,truck-stops,1001 Highway 76,White House,TN,37188,,,36.468469,-86.688294,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1001 Highway 76, White House, TN 37188; matched: 1001 STATE RTE 76, WHITE HOUSE, TN, 37188",ready
e8bfa090-96d9-4462-99e7-72f277dce27b,Twice Daily / Daily's #6603 (Goodlettsville),truck-stops,150 Long Hollow Pike,Goodlettsville,TN,37072,,,36.322966,-86.708480,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 150 Long Hollow Pike, Goodlettsville, TN 37072; matched: 150 LONG HOLLOW PIKE, GOODLETTSVILLE, TN, 37072",ready
e945424b-b704-4e3e-9eaa-0ed1ba82fb98,Diesel Truck Repairs,roadside-service,2101 N Main St,Brinkley,AR,72021,,,34.912278,-91.195807,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 2101 N Main St, Brinkley, AR 72021; matched: 2101 N MAIN ST, BRINKLEY, AR, 72021",ready
ea438e19-dcd1-402a-a424-e243df58e1c6,Pride Truck Wash,truck-washes,1651 Everett Rd,Knoxville,TN,37932,,,35.881241,-84.237444,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1651 Everett Rd, Knoxville, TN 37932; matched: 1651 EVERETT RD, KNOXVILLE, TN, 37932",ready
ea77b1ed-08aa-424a-a08f-dd7928387ad7,Shrader Tire & Oil — North Toledo Truck Tire Center,tire-repair,6032 Hagman Rd,Toledo,OH,43612,,,41.727390,-83.508821,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 6032 Hagman Rd, Toledo, OH 43612; matched: 6032 HAGMAN RD, TOLEDO, OH, 43612",ready
ea898a34-0781-4a97-8711-9930f4c0db53,Super 8 by Wyndham Marion NC,hotels-truck-parking,4281 US 221,Marion,NC,28752,,,35.640871,-81.985781,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 4281 US 221, Marion, NC 28752; matched: 4281 US HWY 221, MARION, NC, 28752",ready
eb21f83a-5ec0-4447-b261-6ecb564187c7,Love's Travel Stop #267,truck-stops,1600 N Hwy 95,Morrilton,AR,72110,,,35.266404,-92.732487,medium,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1600 N Hwy 95, Morrilton, AR 72110; matched: 1600 STATE HWY 95, MORRILTON, AR, 72110",manual-review
eb261064-e951-42c9-ba90-7f874986f354,Circle K (AMBEST),truck-stops,10080 N US 31,Taylorsville,IN,47201,,,39.295524,-85.956648,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 10080 N US 31, Taylorsville, IN 47201; matched: 10080 US HWY 31, COLUMBUS, IN, 47201",ready
eb48d156-9ad9-4fa3-b8eb-cfc7b29a49a4,TA Saginaw #198 (Bridgeport),truck-stops,6364 Dixie Hwy,Bridgeport,MI,48722,,,43.352606,-83.868821,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 6364 Dixie Hwy, Bridgeport, MI 48722; matched: 6364 DIXIE HWY, BRIDGEPORT, MI, 48722",ready
eb5cb560-c5f7-466b-89b0-4fb84dbf8ff5,CAT Scale at Flying J Kenly,cat-scales,1800 Princeton-Kenly Rd,Kenly,NC,27542,,,35.575446,-78.145490,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1800 Princeton-Kenly Rd, Kenly, NC 27542; matched: 1800 PRINCETON KENLY RD, KENLY, NC, 27542",ready
eb77e44b-05c1-4702-9dd2-d5be551ca482,"I-75 Rest Area (Mile 82.5, both directions)",parking,1014 Barnes Mill Rd,Richmond,KY,,,,37.736391,-84.325770,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 1014 Barnes Mill Rd, Richmond, KY; matched: 1014 BARNES MILL RD, RICHMOND, KY, 40475",ready
eb9c78fe-c2af-4ceb-9cdd-7ec1ee2993ce,National Truck Parking Miami,parking,15545 NW 122nd Ave,Hialeah Gardens,FL,33018,,,25.914057,-80.397173,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 15545 NW 122nd Ave, Hialeah Gardens, FL 33018; matched: 15545 NW 122ND AVE, HIALEAH GARDENS, FL, 33018",ready
ebb8ad22-3283-4fc6-9918-66a8ef8ef9dd,TA Express Stony Creek (former Davis Travel Center),truck-stops,13306 St John Church Rd,Stony Creek,VA,23882,,,36.978252,-77.395402,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 13306 St John Church Rd, Stony Creek, VA 23882; matched: 13306 ST JOHN CHURCH RD, STONY CREEK, VA, 23882",ready
ebeeef84-4ab8-478a-a46a-3e07a9b29ff3,Maryland Truck Tire Services Inc,tire-repair,8390 Washington Boulevard,Jessup,MD,20794,,,39.152575,-76.801447,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 8390 Washington Boulevard, Jessup, MD 20794; matched: 8390 WASHINGTON BLVD, JESSUP, MD, 20794",ready
ec267e71-3e9b-4f00-8b8a-40024bcc6010,I-95 Perryville Truck Weigh & Inspection Station (Southbound),weigh-stations,"15 Turnpike Drive (I-95 SB), John F. Kennedy Memorial Highway",Perryville,MD,21903,,,39.587710,-76.076185,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 15 Turnpike Drive (I-95 SB), John F. Kennedy Memorial Highway, Perryville, MD 21903; matched: 15 TURNPIKE DR, PERRYVILLE, MD, 21903",ready
ec42dd30-c4fc-415f-9b7e-c4627f74bae6,TA Truck Service - Petro Knoxville,tire-repair,722 Watt Rd,Knoxville,TN,37934,,,35.873713,-84.235994,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 722 Watt Rd, Knoxville, TN 37934; matched: 722 N WATT RD, KNOXVILLE, TN, 37934",ready
ed11b1c5-d80c-4ffb-9d0a-f1fa26089b44,Smith & Solomon Commercial Driver Training - New Castle,cdl-schools,217 Lisa Dr B,New Castle,DE,19720,,,39.661118,-75.606641,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 217 Lisa Dr B, New Castle, DE 19720; matched: 217 LISA DR, NEW CASTLE, DE, 19720",ready
ed738afc-075b-4843-8a9c-519adbdb102a,Palmetto Truck Plaza,truck-stops,9101 W Okeechobee Rd,Hialeah Gardens,FL,33016,,,25.863599,-80.334517,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 9101 W Okeechobee Rd, Hialeah Gardens, FL 33016; matched: 9101 W OKEECHOBEE RD, HIALEAH GARDENS, FL, 33016",ready
ee270529-dc8c-4671-85ee-83a351b95338,"CAT Scale — Pilot Travel Center #47, Georgetown (Cherry Blossom Way)",cat-scales,259 Cherry Blossom Way,Georgetown,KY,40324,,,38.276936,-84.559682,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 259 Cherry Blossom Way, Georgetown, KY 40324; matched: 259 CHERRY BLOSSOM WAY, GEORGETOWN, KY, 40324",ready
ee7f6f07-8fff-46dd-9e26-f10766f115a1,El Cheapo #50,truck-stops,13670 E Oglethorpe Hwy,Midway,GA,31320,,,31.782477,-81.385785,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 13670 E Oglethorpe Hwy, Midway, GA 31320; matched: 13670 E OGLETHORPE HWY, MIDWAY, GA, 31320",ready
eec1d852-2b50-47f7-a59e-b1238f1ace2d,TA Florence,truck-stops,7777 Burlington Pike,Florence,KY,41042,,,39.000875,-84.644969,high,https://geocoding.geo.census.gov/,"census approximate match (); submitted: 7777 Burlington Pike, Florence, KY 41042; matched: 7777 BURLINGTON PIKE, FLORENCE, KY, 41042",ready
