source_ref,official_name,brand_family,name,address,city,state,zip,lat,lng,interstate,exit_number,interstate_raw,parking_spaces,fuel_lanes,showers,overnight_parking,parking_restrictions,cat_scale,amenities,has_parking,disposition,db_ids,match_evidence,note
689,Flying J Travel Center,Flying J,Flying J Travel Center #689,9911 Avalon Rd NW,Albuquerque,NM,87105,35.07946822134596,-106.745739167984,I-40,153,"I-40, Exit 153",165,12,15,,,false,Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
696,Flying J Travel Center,Flying J,Flying J Travel Center #696,7735 E OH-37,Sunbury,OH,43074,40.2677136,-82.9246924,I-71,131,"I-71, Exit 131",150,12,15,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
709,Flying J Travel Center,Flying J,Flying J Travel Center #709,5609 Nittany Valley Dr,Mill Hall,PA,17751,41.028628022237584,-77.52295059947508,I-80,173,"I-80, Exit 173",147,12,15,,,false,Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
772,Flying J Travel Center,Flying J,Flying J Travel Center #772,885 North Pointe Cir,North Salt Lake,UT,84054,40.836157790506405,-111.93407773859408,I-215,27,"I-215, Exit 27",42,5,4,,,false,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
1019,Pilot Travel Center,Pilot,Pilot Travel Center #1019,4444 Commerce Ln,Orland,CA,95963,39.750681664872374,-122.20806174603271,I-5,619,"I-5, Exit 619",73,9,9,,,false,Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
1042,Pilot Travel Center,Pilot,Pilot Travel Center #1042,7501 S Harlem Ave,Bridgeview,IL,60455,41.754440151742756,-87.79920720370484,I-294,17A,"I-294, Exit 17A",36,7,3,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
1128,Pilot Travel Center,Pilot,Pilot Travel Center #1128,7990 SR-60,Bartow,FL,33830,27.91741095438938,-81.71891836779099,,,FL-60 & Alturas Rd,38,6,2,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
1132,Pilot Travel Center,Pilot,Pilot Travel Center #1132,234 Ben Hulse Hwy,Brawley,CA,92227,32.97789920126262,-115.5039061306282,,,CA-111 & CA-78,29,6,2,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
1149,Mr. Fuel Travel Center,Mr. Fuel Travel Center,Mr. Fuel Travel Center #1149,3515 Zoo Pkwy,Jacksonville,FL,32226,30.4128833,-81.5716908,I-295,41,"I-295, Exit 41",27,5,0,,,true,Diesel Lanes | Diesel Mobile Fueling | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Lottery | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
1165,Pilot Travel Center,Pilot,Pilot Travel Center #1165,410 E Kansas Ave,Jal,NM,88252,32.1204474,-103.1886447,,,AZ-18 & AZ-128,43,6,5,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
4579,Pilot Travel Center,Pilot,Pilot Travel Center #4579,1300 Burke Rd,Saint Matthews,SC,29135,33.63281453494813,-80.87924841045074,I-26,139,"I-26, Exit 139",25,8,3,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
4576,Pilot Travel Center,Pilot,Pilot Travel Center #4576,9587 Charleston Hwy,Saint George,SC,29477,33.26943274810456,-80.56702323068848,I-95,82,"I-95, Exit 82",114,9,6,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
4580,Pilot Travel Center,Pilot,Pilot Travel Center #4580,2221 SC-773,Prosperity,SC,29127,34.2403862,-81.4592138,I-26,82,"I-26, Exit 82",58,6,6,,,false,Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
4581,Pilot Travel Center,Pilot,Pilot Travel Center #4581,1340 Sumter Hwy,Bishopville,SC,29010,34.1925073816518,-80.28327117672119,I-20,116,"I-20, Exit 116",50,7,8,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
4584,Pilot Travel Center,Pilot,Pilot Travel Center #4584,1504 SC-38,Latta,SC,29565,34.344825,-79.534595,I-95,181B,"I-95, Exit 181B",112,11,6,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | CAT Scale | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,exact-authoritative-match,989e6437-46b1-45ce-a5b2-7f7d4d0cb18a,store_number,
4596,Pilot Travel Center,Pilot,Pilot Travel Center #4596,3663 Roy Messer Hwy,White Pine,TN,37890,36.10882184804739,-83.33863161104506,I-81,4,"I-81, Exit 4",106,8,8,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | CAT Scale | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
28,ONE9 Travel Center,ONE9,ONE9 Travel Center #28,15151 W Commerce Rd,Daleville,IN,47334,40.112722,-85.565895,I-69,234,"I-69, Exit 234",35,5,3,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
130,Pilot Travel Center,Pilot,Pilot Travel Center #130,5219 Brecksville Rd,Richfield,OH,44286,41.2762303,-81.6263703,I-77,"146/I-80, Exit 173","I-77, Exit 146/I-80, Exit 173",40,7,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
50,Pilot Travel Center,Pilot,Pilot Travel Center #50,489 Pendleton Road,Pendleton,KY,40055,38.457546358365555,-85.29936836995793,I-71,28,"I-71, Exit 28",175,11,8,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
90,Pilot Travel Center,Pilot,Pilot Travel Center #90,7300 Okeechobee Rd,Fort Pierce,FL,34945,27.4138524510288,-80.40013848915262,I-95,129,"I-95, Exit 129",100,12,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,exact-authoritative-match,e5c73805-b895-443e-ad46-5b33992106d6 9691fa24-7dec-48e1-83f0-6c8549f85d40,store_number,"1 colocated service row(s), no map pin"
134,Pilot Travel Center,Pilot,Pilot Travel Center #134,4231 Clearwater Rd,Saint Cloud,MN,56301,45.49616589491213,-94.14860762880134,I-94,171,"I-94, Exit 171",44,6,4,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
159,Pilot Travel Center,Pilot,Pilot Travel Center #159,6721 Emmaus Church Rd,Providence Forge,VA,23140,37.499802,-77.089187,I-64,211,"I-64, Exit 211",30,6,5,,,false,Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
168,Pilot Travel Center,Pilot,Pilot Travel Center #168,30035 County Road 8,Dunnigan,CA,95937,38.862278685073136,-121.95067933135222,I-5,554,"I-5, Exit 554",143,9,10,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Live Parking | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
198,Pilot Travel Center,Pilot,Pilot Travel Center #198,10619 9A Rd,Plymouth,IN,46563,41.34192173560341,-86.26426154846212,,,US Hwy 30 & 31,110,8,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
171,Pilot Travel Center,Pilot,Pilot Travel Center #171,503 N Oakwood St,Oakwood,IL,61858,40.12375,-87.779499,I-74,206,"I-74, Exit 206",99,7,7,,,false,Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
231,Pilot Travel Center,Pilot,Pilot Travel Center #231,249 W Cumberland Gap Pkwy,Corbin,KY,40701,36.97511182002901,-84.10778245470296,I-75,29,"I-75/US-25E, Exit 29",40,8,5,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,true,exact-authoritative-match,b7a1bf29-998f-498a-a44a-0974411802b6 2aafd4fa-3045-492d-a047-49a8ada973dd,store_number,"1 colocated service row(s), no map pin"
254,ONE9 Travel Center,ONE9,ONE9 Travel Center #254,650 GA-299,Wildwood,GA,30757,34.97848385096656,-85.4139074441803,I-24,169,"I-24/59, Exit 169",9,6,3,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,true,exact-authoritative-match,2e036deb-3b94-41b3-9fcb-fd5b71923e44 6d944928-3079-4aef-b907-dfab87dadbb1,store_number,"1 colocated service row(s), no map pin"
257,Pilot Travel Center,Pilot,Pilot Travel Center #257,4015 S FM 1788,Midland,TX,79706,31.91480865050656,-102.21552542460633,I-20,128 E/126 W,"I-20, Exit 128 E/126 W",99,9,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
259,Pilot Travel Center,Pilot,Pilot Travel Center #259,3000 N 32nd St,Muskogee,OK,74401,35.784450979641605,-95.40160427116395,,,US-69 & Harris Rd,125,9,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
284,Pilot Travel Center,Pilot,Pilot Travel Center #284,1200 Nadeau Rd,Monroe,MI,48162,41.96358907420919,-83.35375333735163,I-75,18,"I-75, Exit 18",60,8,5,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,true,exact-authoritative-match,5527d376-b806-4a10-bc75-0478c35672d0 c297e04a-9f49-46d2-8ca2-28b97d243a62,store_number,"1 colocated service row(s), no map pin"
332,Pilot Travel Center,Pilot,Pilot Travel Center #332,3300 AR-391,North Little Rock,AR,72117,34.781197952345856,-92.12783413251053,I-40,161,"I-40, Exit 161",138,11,10,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,blank-only-enrichment,930d8058-2612-4312-99fe-c80cc9d03e11 683aa9c6-51fa-479d-8042-b597b0bf2958,store_number,"1 colocated service row(s), no map pin"
391,Pilot Travel Center,Pilot,Pilot Travel Center #391,1600 E Pine St,Central Point,OR,97502,42.377970555721724,-122.89909159260763,I-5,33,"I-5, Exit 33",93,8,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Live Parking | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
380,Pilot Travel Center,Pilot,Pilot Travel Center #380,107 7th North St,Liverpool,NY,13088,43.086718,-76.165752,I-81,25,"I-81/90, Exit 25",81,8,5,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Game Room | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
396,Pilot Travel Center,Pilot,Pilot Travel Center #396,3541 Lee Jackson Hwy,Staunton,VA,24401,38.01992541993689,-79.14098694841003,I-81,213,"I-81/64, Exit 213",100,9,11,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
437,Pilot Travel Center,Pilot,Pilot Travel Center #437,481 KY-92,Williamsburg,KY,40769,36.72208144037753,-84.16803532055776,I-75,11,"I-75, Exit 11",80,7,5,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,blank-only-enrichment,92a67cb7-3086-461e-a710-7ab4be8446cf 6ea6cd6b-978f-494d-a434-913c90a82978,store_number,"1 colocated service row(s), no map pin"
399,Pilot Travel Center,Pilot,Pilot Travel Center #399,150 Plaza Park Rd,Lebanon Junction,KY,40150,37.82721890518839,-85.72364733729552,I-65,105,"I-65, Exit 105",100,8,7,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,true,net-new-official-location,,,
439,Pilot Travel Center,Pilot,Pilot Travel Center #439,12900 Fort Campbell Blvd,Oak Grove,KY,42262,36.692240116720214,-87.45177692527008,I-24,86,"I-24, Exit 86",125,9,5,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
459,Pilot Travel Center,Pilot,Pilot Travel Center #459,900 N 99th Ave,Avondale,AZ,85323,33.45642834826031,-112.27364506333598,I-10,133,"I-10, Exit 133",154,9,13,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,true,net-new-official-location,,,
478,Pilot Travel Center,Pilot,Pilot Travel Center #478,6921 IN-66,Leavenworth,IN,47137,38.23897920186528,-86.36225761773193,I-64,92,"I-64, Exit 92",75,7,5,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
503,Pilot Travel Center,Pilot,Pilot Travel Center #503,2309 Smithtown Rd,Morgantown,WV,26508,39.5385940598806,-79.99450669901536,I-79,146,"I-79, Exit 146",44,7,5,,,true,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
507,Flying J Dealer,Flying J,Flying J Dealer #507,11710 N I-35,Jarrell,TX,76537,30.811491139658038,-97.61138557280242,I-35,275,"I-35, Exit 275",140,7,0,,,false,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | DEF Lanes | Game Room | Pegasus | Public Laundry | Truck Parking Spaces,true,net-new-official-location,,,
597,Pilot Travel Center,Pilot,Pilot Travel Center #597,1111 E Main St,Chillicothe,OH,45601,39.33863714640421,-82.95148015948463,I-77,48,"I-77, Exit 48",66,7,5,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,true,net-new-official-location,,,
646,Flying J Travel Center,Flying J,Flying J Travel Center #646,16049 Willowbrook Rd,South Beloit,IL,61080,42.49339050352096,-88.99865961634501,I-90,1,"I-90/39, Exit 1",186,12,13,,,false,Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
667,Flying J Travel Center,Flying J,Flying J Travel Center #667,7800 W Grand River Ave,Grand Ledge,MI,48837,42.78762423626461,-84.67757262481254,I-96,"90/I-69, Exit 81","I-96, Exit 90/I-69, Exit 81",145,8,9,,,true,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,true,net-new-official-location,,,
