id,name,state,field,approved_value,source_file,source_sha256,master_date,evidence_directions,concurrency
652d5e4b-4230-4be2-bee5-b1eaae5100d9,TA Jeffersonville,OH,interstate,I-71,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-71 & U.S. 35, Exit 65",False
652d5e4b-4230-4be2-bee5-b1eaae5100d9,TA Jeffersonville,OH,exit_number,65,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-71 & U.S. 35, Exit 65",False
67913b24-ea64-44e3-96ae-50bd2cad8211,Petro Girard,OH,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 226 & Salt Spring Road",False
67913b24-ea64-44e3-96ae-50bd2cad8211,Petro Girard,OH,exit_number,226,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 226 & Salt Spring Road",False
7b4584a4-a7d4-442f-8a7c-c6c669f77792,TA Hebron,OH,interstate,I-70,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-70 at Ohio 37, Exit 126",False
7b4584a4-a7d4-442f-8a7c-c6c669f77792,TA Hebron,OH,exit_number,126,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-70 at Ohio 37, Exit 126",False
9cd8d49c-66ba-4b0c-8949-9b7b4630c5c5,TA Dayton,OH,interstate,I-70,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-70 & U.S. 127, Exit 10",False
9cd8d49c-66ba-4b0c-8949-9b7b4630c5c5,TA Dayton,OH,exit_number,10,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-70 & U.S. 127, Exit 10",False
b41b468e-60f2-4ddd-a09e-1c94fd8ff498,Petro New Paris,OH,interstate,I-70,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-70 at Indiana Exit 156B & US 40,False
b41b468e-60f2-4ddd-a09e-1c94fd8ff498,Petro New Paris,OH,exit_number,156B,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-70 at Indiana Exit 156B & US 40,False
b844db40-161f-40fd-8acb-36724c188e8c,TA Lodi,OH,interstate,I-71,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-71 & I-76 at Rt. 224, Exit 209",True
b844db40-161f-40fd-8acb-36724c188e8c,TA Lodi,OH,exit_number,209,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-71 & I-76 at Rt. 224, Exit 209",True
bc4f3d5f-2d97-4d63-a7d1-54319568d691,TA Youngstown,OH,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Route 46, Exit 223A",False
bc4f3d5f-2d97-4d63-a7d1-54319568d691,TA Youngstown,OH,exit_number,223A,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Route 46, Exit 223A",False
be303508-8e10-4e3f-8a20-d2921e976019,TA Kingsville,OH,interstate,I-90,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90, Exit 235",False
be303508-8e10-4e3f-8a20-d2921e976019,TA Kingsville,OH,exit_number,235,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90, Exit 235",False
14ce47e2-b0a6-496c-b609-c42de9de30bf,TA Oklahoma City East,OK,interstate,I-40,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40, Exit 142",False
14ce47e2-b0a6-496c-b609-c42de9de30bf,TA Oklahoma City East,OK,exit_number,142,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40, Exit 142",False
3729868d-bde5-4715-a127-21130d19ef10,TA Oklahoma City West,OK,interstate,I-40,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40, Exit 140",False
3729868d-bde5-4715-a127-21130d19ef10,TA Oklahoma City West,OK,exit_number,140,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40, Exit 140",False
950f61ef-9576-43b2-a466-67f1dc72f17e,TA Express Tonkawa,OK,interstate,I-35,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-35; exit 214,False
950f61ef-9576-43b2-a466-67f1dc72f17e,TA Express Tonkawa,OK,exit_number,214,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-35; exit 214,False
97ac5fed-e286-4c86-92eb-d74680569d7c,TA Sayre,OK,interstate,I-40,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40, Exit 26",False
97ac5fed-e286-4c86-92eb-d74680569d7c,TA Sayre,OK,exit_number,26,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40, Exit 26",False
f6ed705a-0762-4c1d-8e1b-6ae6ff283649,Petro Oklahoma City,OK,interstate,I-35,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40E / I-35, Exit 127/I-40W, Exit 154",False
1c2e6308-f237-48f2-9a75-45b9ec4ad747,TA Express Biggs Junction,OR,interstate,I-84,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-84 Exit 104,False
1c2e6308-f237-48f2-9a75-45b9ec4ad747,TA Express Biggs Junction,OR,exit_number,104,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-84 Exit 104,False
3930709c-24ab-4805-946a-070fa9753645,TA Aurora,OR,interstate,I-5,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-5, Exit 278",False
3930709c-24ab-4805-946a-070fa9753645,TA Aurora,OR,exit_number,278,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-5, Exit 278",False
812e90fb-f2de-4a3d-b608-6c180fb49ccd,TA Huntington,OR,interstate,I-84,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-84, Exit 353",False
812e90fb-f2de-4a3d-b608-6c180fb49ccd,TA Huntington,OR,exit_number,353,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-84, Exit 353",False
91a2474c-f971-4634-97a0-da712ea5a073,TA Coburg,OR,interstate,I-5,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-5, Exit 199",False
91a2474c-f971-4634-97a0-da712ea5a073,TA Coburg,OR,exit_number,199,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-5, Exit 199",False
976ccdf0-4db6-4fec-a760-0aecfcadb309,TA Troutdale,OR,interstate,I-84,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-84, Exit 17",False
976ccdf0-4db6-4fec-a760-0aecfcadb309,TA Troutdale,OR,exit_number,17,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-84, Exit 17",False
f541220b-09e6-4690-bc0c-ec7e19fc6a5b,Petro Phoenix,OR,interstate,I-5,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-5, Exit 24",False
f541220b-09e6-4690-bc0c-ec7e19fc6a5b,Petro Phoenix,OR,exit_number,24,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-5, Exit 24",False
0481b552-960a-4de2-8de1-194eeb097d46,TA Barkeyville,PA,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80 & S.R. 8, Exit 29",False
0481b552-960a-4de2-8de1-194eeb097d46,TA Barkeyville,PA,exit_number,29,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80 & S.R. 8, Exit 29",False
0a9be4f1-72f1-46e8-8858-c4096156df61,Petro Carlisle,PA,interstate,I-81,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-81, Exit 52; I-76, Exit 226",True
18af7741-cdbf-49dc-82e2-b4cb9eb93868,TA Harrisburg,PA,interstate,I-81,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-81 & S.R. 39, Manada Hill Exit 77",False
18af7741-cdbf-49dc-82e2-b4cb9eb93868,TA Harrisburg,PA,exit_number,77,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-81 & S.R. 39, Manada Hill Exit 77",False
28e8ed02-5c3b-47ec-962b-a10303cca0dc,TA Brookville,PA,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80 & Rt. 36, Exit 78",False
28e8ed02-5c3b-47ec-962b-a10303cca0dc,TA Brookville,PA,exit_number,78,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80 & Rt. 36, Exit 78",False
332e4737-2cd9-4f02-b7c1-d1e62f2f60fa,TA Express Pine Grove,PA,interstate,I-81,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-81, Exit 100",False
332e4737-2cd9-4f02-b7c1-d1e62f2f60fa,TA Express Pine Grove,PA,exit_number,100,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-81, Exit 100",False
58eed292-c064-47fe-bcae-3c53e1759038,TA Bloomsburg,PA,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 232",False
58eed292-c064-47fe-bcae-3c53e1759038,TA Bloomsburg,PA,exit_number,232,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 232",False
5a3d40c4-0ae9-4858-88d1-c6587f3cc128,Petro Scranton,PA,interstate,I-81,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-81, Exit 178B",False
5a3d40c4-0ae9-4858-88d1-c6587f3cc128,Petro Scranton,PA,exit_number,178B,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-81, Exit 178B",False
73687504-efb0-413a-8866-f2c767134470,TA Lamar,PA,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80 & S.R. 64, Exit 173",False
73687504-efb0-413a-8866-f2c767134470,TA Lamar,PA,exit_number,173,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80 & S.R. 64, Exit 173",False
73b74559-cfa0-4283-b8b7-4cf7bd99ab46,TA Harborcreek,PA,interstate,I-90,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90, Exit 35",False
73b74559-cfa0-4283-b8b7-4cf7bd99ab46,TA Harborcreek,PA,exit_number,35,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-90, Exit 35",False
800e86f8-a7f5-4761-9a77-6b6a12ee662d,TA Breezewood,PA,interstate,I-76,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-76, Exit 161/I-70, Exit US 30",True
800e86f8-a7f5-4761-9a77-6b6a12ee662d,TA Breezewood,PA,exit_number,161,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-76, Exit 161/I-70, Exit US 30",True
90c056f0-049f-4625-9a86-839e13a27380,TA Greencastle,PA,interstate,I-81,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-81, Exit 5",False
90c056f0-049f-4625-9a86-839e13a27380,TA Greencastle,PA,exit_number,5,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-81, Exit 5",False
bca82ad8-d579-48ac-a7bd-a8d6aa6ee5e6,TA Express Hazleton,PA,interstate,I-81,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-81, exit 143",False
bca82ad8-d579-48ac-a7bd-a8d6aa6ee5e6,TA Express Hazleton,PA,exit_number,143,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-81, exit 143",False
c5a3c53e-3f30-4902-b41c-3d2fd1745c0d,TA Milesburg,PA,interstate,I-80,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 158",False
c5a3c53e-3f30-4902-b41c-3d2fd1745c0d,TA Milesburg,PA,exit_number,158,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-80, Exit 158",False
d65aef14-449b-4f7d-8e58-07ac6dfb1350,TA West Greenwich,RI,interstate,I-95,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-95, Exit 5B",False
d65aef14-449b-4f7d-8e58-07ac6dfb1350,TA West Greenwich,RI,exit_number,5B,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-95, Exit 5B",False
081aef9c-5527-4c10-b1af-d2d753c4d14e,TA Columbia North,SC,interstate,I-20,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-20, Exit 71",False
081aef9c-5527-4c10-b1af-d2d753c4d14e,TA Columbia North,SC,exit_number,71,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-20, Exit 71",False
4cbcf0de-5ef2-4609-9c62-7eb9014508b5,TA Cowpens,SC,interstate,I-85,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-85, Exit 83",False
4cbcf0de-5ef2-4609-9c62-7eb9014508b5,TA Cowpens,SC,exit_number,83,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-85, Exit 83",False
ad4f8b95-806b-4915-8c0f-b3891d426bba,TA Spartanburg,SC,interstate,I-85,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-85 & S.R. 290, Exit 63",False
ad4f8b95-806b-4915-8c0f-b3891d426bba,TA Spartanburg,SC,exit_number,63,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-85 & S.R. 290, Exit 63",False
b218282d-ef85-4141-a735-625a10f3f181,TA Express Fair Play,SC,interstate,I-85,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-85, Exit 4",False
b218282d-ef85-4141-a735-625a10f3f181,TA Express Fair Play,SC,exit_number,4,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-85, Exit 4",False
d44c1a38-3b26-41ae-85b4-1eca0df8cfeb,Petro Columbia,SC,interstate,I-77,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-77, Exit 5",False
d44c1a38-3b26-41ae-85b4-1eca0df8cfeb,Petro Columbia,SC,exit_number,5,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-77, Exit 5",False
779e8a21-0220-4f69-9af5-b2d7f2c53830,TA Express Vermillion,SD,interstate,I-29,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-29, Exit 26",False
779e8a21-0220-4f69-9af5-b2d7f2c53830,TA Express Vermillion,SD,exit_number,26,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-29, Exit 26",False
881711e7-c677-4935-99e2-f241d0138914,TA Express Summit,SD,interstate,I-29,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-29, Exit 207",False
881711e7-c677-4935-99e2-f241d0138914,TA Express Summit,SD,exit_number,207,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-29, Exit 207",False
24a18b2d-3432-48a7-91ea-9e6986c566ed,TA Antioch,TN,interstate,I-24,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-24, Exit 62",False
24a18b2d-3432-48a7-91ea-9e6986c566ed,TA Antioch,TN,exit_number,62,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-24, Exit 62",False
d4f0ad44-9364-4e50-9f8f-0e47a6637cf0,TA Davy Crockett Travel Center,TN,interstate,I-81,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-81, Exit 36",False
d4f0ad44-9364-4e50-9f8f-0e47a6637cf0,TA Davy Crockett Travel Center,TN,exit_number,36,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-81, Exit 36",False
03244367-3119-4814-87e4-053e41911e9f,TA Express Mount Vernon,TX,interstate,I-30,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-30, exit 147",False
03244367-3119-4814-87e4-053e41911e9f,TA Express Mount Vernon,TX,exit_number,147,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-30, exit 147",False
03b29085-9803-43d1-969a-60f9d0013202,TA Express Houston,TX,interstate,I-610,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-610; Exit24,False
03b29085-9803-43d1-969a-60f9d0013202,TA Express Houston,TX,exit_number,24,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-610; Exit24,False
0d485be0-bd40-49ad-9ad5-763719c9e05b,Petro Amarillo,TX,interstate,I-40,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40, Exit 75 at Lakeside Drive",False
0d485be0-bd40-49ad-9ad5-763719c9e05b,Petro Amarillo,TX,exit_number,75,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-40, Exit 75 at Lakeside Drive",False
0e68e425-6312-4c84-8e84-f91e0fa03696,TA Sweetwater,TX,interstate,I-20,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-20, Exit 242",False
0e68e425-6312-4c84-8e84-f91e0fa03696,TA Sweetwater,TX,exit_number,242,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-20, Exit 242",False
0f6185fb-0880-4b6a-8ffa-8e49d42dbb1c,Petro Weatherford,TX,interstate,I-20,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-20, Exit 409 at Clear Lake Road",False
0f6185fb-0880-4b6a-8ffa-8e49d42dbb1c,Petro Weatherford,TX,exit_number,409,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-20, Exit 409 at Clear Lake Road",False
28731d9f-ea62-46be-8652-75aa1c6cea5f,Petro Beaumont,TX,interstate,I-10,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-10, Exit 848 at Walden Road",False
28731d9f-ea62-46be-8652-75aa1c6cea5f,Petro Beaumont,TX,exit_number,848,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-10, Exit 848 at Walden Road",False
2eeab937-c31d-4291-af4d-6980dddfe85e,TA Terrell,TX,interstate,I-20,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-20 & Wilson Rd., Exit 503",False
2eeab937-c31d-4291-af4d-6980dddfe85e,TA Terrell,TX,exit_number,503,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-20 & Wilson Rd., Exit 503",False
3b3f3419-87b3-41c4-ab43-0f6ea76caca5,TA Express Huntsville,TX,interstate,I-45,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-45 , Exit 118",False
3b3f3419-87b3-41c4-ab43-0f6ea76caca5,TA Express Huntsville,TX,exit_number,118,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-45 , Exit 118",False
3bb601de-cc55-456a-9b47-f2858fc61139,TA Rockwall,TX,interstate,I-30,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-30 at Route 205, Exit 68",False
3bb601de-cc55-456a-9b47-f2858fc61139,TA Rockwall,TX,exit_number,68,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-30 at Route 205, Exit 68",False
46e2a1b3-e880-49d5-8c06-56a0c86775ab,TA Express Pleasanton,TX,interstate,I-37,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-37/Hwy 97,False
487fc933-b573-4576-92b6-e8afa9e772fd,TA Express Kilgore,TX,interstate,I-20,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-20 Exit 587,False
487fc933-b573-4576-92b6-e8afa9e772fd,TA Express Kilgore,TX,exit_number,587,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-20 Exit 587,False
4de4fa9f-d845-4da4-811a-9143d0510533,TA Express Belton,TX,interstate,I-35,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-35; Exit 289,False
4de4fa9f-d845-4da4-811a-9143d0510533,TA Express Belton,TX,exit_number,289,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,I-35; Exit 289,False
4e2f34ee-9123-47fd-8479-60fea56bdd8b,TA Express North Houston,TX,interstate,I-8,data/imports/locmaster20260725.xlsx,5ebe0e9f034153536fe3946a3e5cc3d5a45c9a59b010131d5ccee20e21553303,2026-07-25,"I-8,",False
